time_seconds,distance_m,vertical_m
0.0,0.0,0.0
0.03333333333333333,11.431066183051405,-1.4552001953125
0.06666666666666667,11.593128882016922,-1.4589462280273438
0.1,11.610982164465646,-1.4626998901367188
0.13333333333333333,11.741635352238156,-1.4664535522460938
0.16666666666666666,11.794701551467242,-1.4702072143554688
0.2,11.84776463763774,-1.4739532470703125
0.23333333333333334,11.983298418531005,-1.477691650390625
0.26666666666666666,12.02955655749463,-1.4814453125
0.3,12.075814696458254,-1.485198974609375
0.3333333333333333,12.122079982142079,-1.4889450073242188
0.36666666666666664,12.168338121105704,-1.4926986694335938
0.4,12.223804792297047,-1.4964370727539062
0.43333333333333335,12.279270700425895,-1.5001907348632812
0.4666666666666667,12.297873412606739,-1.503936767578125
0.5,12.31649964499223,-1.5076904296875
0.5333333333333333,12.335111222612232,-1.511444091796875
0.5666666666666667,12.35371969632316,-1.5151901245117188
0.6,12.3723401476654,-1.5189285278320312
0.6333333333333333,12.390939754457703,-1.5226821899414062
0.6666666666666666,12.409569087793422,-1.52642822265625
0.7,12.420454098338713,-1.5301895141601562
0.7333333333333333,12.431338688428212,-1.533935546875
0.7666666666666667,12.44223886463112,-1.5376815795898438
0.8,12.453108288737042,-1.5414352416992188
0.8333333333333334,12.464023630857154,-1.5451736450195312
0.8666666666666667,12.474908641402445,-1.548919677734375
0.9,12.485793231491945,-1.5526809692382812
0.9333333333333333,12.496693407694853,-1.556427001953125
0.9666666666666667,12.5075632528432,-1.5601806640625
1.0,12.518463009175328,-1.5639190673828125
1.0333333333333334,12.529363185378235,-1.5676651000976562
1.0666666666666667,12.540262941710363,-1.5714263916015625
1.1,12.551147952255654,-1.5751724243164062
1.1333333333333333,12.66048576780373,-1.57891845703125
1.1666666666666667,12.678239308632842,-1.582672119140625
1.2,12.695989827518215,-1.5864105224609375
1.2333333333333334,12.713743368347327,-1.5901641845703125
1.2666666666666666,12.731484578396719,-1.5939178466796875
1.3,12.749219512968505,-1.5976638793945312
1.3333333333333333,12.766970031853878,-1.6014175415039062
1.3666666666666667,12.78472357268299,-1.60516357421875
1.4,12.802474091568364,-1.6089019775390625
1.4333333333333333,12.835478867301267,-1.6126556396484375
1.4666666666666666,12.868480039114115,-1.6164093017578125
1.5,12.901484814847018,-1.6201629638671875
1.5333333333333334,12.934490991961377,-1.6239089965820312
1.5666666666666667,12.967500772449327,-1.6303939819335938
1.6,12.98587413223676,-1.6368789672851562
1.6333333333333333,13.004247492024192,-1.64337158203125
1.6666666666666667,13.11368171615495,-1.6498489379882812
1.7,13.19054840569781,-1.656341552734375
1.7333333333333334,13.290934818404853,-1.6628265380859375
1.7666666666666666,13.309836196827156,-1.6693191528320312
1.8,13.43401136533763,-1.6758041381835938
1.8333333333333333,13.49803098471153,-1.6822891235351562
1.8666666666666667,13.56205060408543,-1.68878173828125
1.9,13.576211987315821,-1.6952590942382812
1.9333333333333333,13.854422288472524,-1.701751708984375
1.9666666666666666,13.910234543263023,-1.7082290649414062
2.0,13.966046798053522,-1.7147293090820312
2.033333333333333,14.0218596065009,-1.7212066650390625
2.066666666666667,14.077656764039896,-1.7276992797851562
2.1,14.212760120763113,-1.7341842651367188
2.1333333333333333,14.296012233299797,-1.7406692504882812
2.1666666666666665,14.424221211992078,-1.747161865234375
2.2,14.514010805215785,-1.7536392211914062
2.2333333333333334,14.60380039843949,-1.7601318359375
2.2666666666666666,14.66202237326125,-1.7666168212890625
2.3,14.720252031561444,-1.773101806640625
2.3333333333333335,14.74150015694774,-1.7795944213867188
2.3666666666666667,14.76275588048486,-1.78607177734375
2.4,14.784004005871157,-1.792572021484375
2.433333333333333,14.805238950874282,-1.7990493774414062
2.466666666666667,14.826507863812067,-1.8055419921875
2.5,14.847742808815191,-1.8120193481445312
2.533333333333333,14.869001325041937,-1.8185195922851562
2.566666666666667,14.890257048579057,-1.8250045776367188
2.6,15.139874562274061,-1.8477401733398438
2.6333333333333333,15.28858158081183,-1.8704833984375
2.6666666666666665,15.336922931060803,-1.893218994140625
2.7,15.385277051928298,-1.9159622192382812
2.7333333333333334,15.43362753318438,-1.9386978149414062
2.7666666666666666,15.497582974179316,-1.9614334106445312
2.8,15.617062661166074,-1.9841766357421875
2.8333333333333335,15.729595214688803,-2.0069046020507812
2.8666666666666667,15.800098556467553,-2.0260162353515625
2.9,15.95846157805832,-2.0451278686523438
2.933333333333333,16.13834634767848,-2.064239501953125
2.966666666666667,16.32121991817975,-2.0833511352539062
3.0,16.364039532036372,-2.102447509765625
3.033333333333333,16.54342743024726,-2.1215591430664062
3.066666666666667,16.662607983241166,-2.1406784057617188
3.1,16.75524368352705,-2.1597900390625
3.1333333333333333,16.950482441044485,-2.17889404296875
3.1666666666666665,16.964958055120885,-2.197998046875
3.2,16.97944891715942,-2.205596923828125
3.2333333333333334,16.99392453123582,-2.21319580078125
3.2666666666666666,17.008415393274355,-2.2207794189453125
3.3,17.022891007350754,-2.2283782958984375
3.3333333333333335,17.037366621427154,-2.2359771728515625
3.3666666666666667,17.05185748346569,-2.243560791015625
3.4,17.14036014119206,-2.25115966796875
3.433333333333333,17.2288322819202,-2.258758544921875
3.466666666666667,17.31733493964657,-2.2663421630859375
3.5,17.40583759737294,-2.2739486694335938
3.533333333333333,17.56186695077539,-2.2815399169921875
3.566666666666667,17.65073061506342,-2.28912353515625
3.6,17.727085812891083,-2.2967300415039062
3.6333333333333333,17.803410259003748,-2.3043212890625
3.6666666666666665,17.879750289583317,-2.3119049072265625
3.7,18.10774839739107,-2.3195114135742188
3.7333333333333334,18.200066361979534,-2.3271026611328125
3.7666666666666666,18.354764183551005,-2.334686279296875
3.8,18.430770241728794,-2.3422927856445312
3.8333333333333335,18.64879490034344,-2.349884033203125
3.8666666666666667,18.760684643693136,-2.3574676513671875
3.9,18.788282879322885,-2.3650741577148438
3.933333333333333,18.81589758665288,-2.3726654052734375
3.966666666666667,18.843505526691686,-2.3802566528320312
4.0,18.871123176160072,-2.3878555297851562
4.033333333333333,18.898728173025656,-2.39544677734375
4.066666666666666,18.926345822494042,-2.403045654296875
4.1,18.961289897211394,-2.4106292724609375
4.133333333333334,18.99622300111594,-2.4182281494140625
4.166666666666667,19.03116707583329,-2.4258193969726562
4.2,19.134173033208587,-2.43341064453125
4.233333333333333,19.3017008802547,-2.441009521484375
4.266666666666667,19.514426375855642,-2.4486083984375
4.3,19.67578707674396,-2.4561920166015625
4.333333333333333,19.859130608447686,-2.4921417236328125
4.366666666666666,19.999137302998836,-2.5280838012695312
4.4,20.252448746999658,-2.56402587890625
4.433333333333334,20.542680182433905,-2.5999679565429688
4.466666666666667,20.733887656598704,-2.6359100341796875
4.5,21.101011026883093,-2.6479034423828125
4.533333333333333,21.272314008712627,-2.659912109375
4.566666666666666,21.31139145637398,-2.671905517578125
4.6,21.43751724941944,-2.68389892578125
4.633333333333334,21.5414167464419,-2.6959075927734375
4.666666666666667,21.583461046659878,-2.7079086303710938
4.7,21.62551172310856,-2.7198944091796875
4.733333333333333,21.73582081149869,-2.731903076171875
4.766666666666667,21.8738427809296,-2.7439041137695312
4.8,21.981259573429675,-2.7558975219726562
4.833333333333333,22.141160468775805,-2.7679061889648438
4.866666666666666,22.356605480252483,-2.7798995971679688
4.9,22.80530799225604,-2.7918930053710938
4.933333333333334,23.01554446687709,-2.8039016723632812
4.966666666666667,23.252002779390505,-2.82513427734375
5.0,23.442011472767348,-2.8463668823242188
5.033333333333333,23.466519655840152,-2.8676071166992188
5.066666666666666,23.576159271536174,-2.8888397216796875
5.1,23.664891324342417,-2.9100723266601562
5.133333333333334,23.75361579878669,-2.9313125610351562
5.166666666666667,23.82992663714168,-2.952545166015625
5.2,23.906225005181366,-2.9737777709960938
5.233333333333333,23.93192259092523,-2.9950180053710938
5.266666666666667,23.957607085573436,-3.042694091796875
5.3,23.98330663083923,-3.090362548828125
5.333333333333333,24.008991125487437,-3.1380386352539062
5.366666666666666,24.034675620135644,-3.1857070922851562
5.4,24.1527564876895,-3.1800308227539062
5.433333333333334,24.236310604438803,-3.1743621826171875
5.466666666666667,24.372509105966717,-3.1686782836914062
5.5,24.42207500126254,-3.1630096435546875
5.533333333333333,24.524576029016032,-3.1573410034179688
5.566666666666666,24.804242498608875,-3.1516647338867188
5.6,24.9365903004414,-3.1459884643554688
5.633333333333334,24.991969259180536,-3.14031982421875
5.666666666666667,25.22411923919688,-3.1346435546875
5.7,25.49441777072972,-3.1289749145507812
5.733333333333333,25.55805932682505,-3.123291015625
5.766666666666667,25.720360749178813,-2.8560028076171875
5.8,25.846601970313312,-2.8087692260742188
5.833333333333333,26.10871221150683,-2.7615280151367188
5.866666666666666,26.728216628688998,-2.7142868041992188
5.9,26.96780328420576,-2.6670455932617188
5.933333333333334,27.50174881600546,-2.6197967529296875
5.966666666666667,27.642544950430437,-2.74920654296875
6.0,28.4649135608521,-2.5539093017578125
6.033333333333333,29.06391912844786,-2.280303955078125
6.066666666666666,29.42901248263112,-2.1950531005859375
6.1,30.092228444352173,-2.10980224609375
6.133333333333334,30.67239100674511,-2.0022506713867188
6.166666666666667,31.48897635037793,-1.8947067260742188
6.2,32.354313056767936,-1.9022140502929688
6.233333333333333,33.19456764157321,-1.90972900390625
6.266666666666667,34.18313366854084,-1.917236328125
6.3,35.233760385189655,-1.92474365234375
6.333333333333333,36.51401791224817,-1.9322586059570312
6.366666666666666,37.773228781781384,-1.9397659301757812
6.4,39.19528196836313,-1.9472808837890625
6.433333333333334,40.7904132366632,-1.9547805786132812
6.466666666666667,42.4086082686462,-1.9622955322265625
6.5,43.67758759427676,-1.9698104858398438
6.533333333333333,45.82081436892398,-1.770111083984375
6.566666666666666,47.67174300826055,-1.6135025024414062
6.6,49.84492283518103,-1.3536148071289062
6.633333333333334,52.773810230662406,-1.1789093017578125
6.666666666666667,55.0986664756336,-1.444305419921875
6.7,57.386836934978206,-2.1549072265625
6.733333333333333,59.67182822887578,-2.9598159790039062
6.766666666666667,61.66683220303927,-3.9998092651367188
6.8,64.00362791693807,-4.690216064453125
6.833333333333333,66.44623093820437,-4.623222351074219
6.866666666666666,68.82594659917883,-4.298912048339844
6.9,70.9960120260103,-4.130210876464844
6.933333333333334,73.20180636132552,-4.297027587890625
6.966666666666667,75.47490279271474,-4.718421936035156
7.0,77.96997411133619,-5.104705810546875
7.033333333333333,79.97701239817304,-5.380126953125
7.066666666666666,81.97815430887819,-5.7443084716796875
