time_seconds,distance_m,vertical_m
0.0,0.0,0.0
0.03333333333333333,0.0846368160775239,-0.013842788574148626
0.06666666666666667,0.0846364195266631,-0.013878519301546008
0.1,0.0846361750627205,-0.013914413931362644
0.13333333333333333,0.08463581694585877,-0.013950226609969654
0.16666666666666666,0.08463553404791713,-0.013986039288576663
0.2,0.08463513749705635,-0.014021770015974044
0.23333333333333334,0.0846348545991147,-0.01405766464579068
0.26666666666666666,0.08463445804825391,-0.014093477324397691
0.3,0.08463413836539124,-0.014129208051795072
0.3333333333333333,0.08463385546744957,-0.014165020730402081
0.36666666666666664,0.0846334589165888,-0.01420083340900909
0.4,0.0846332144526462,-0.0142366460876161
0.43333333333333335,0.08463293155470455,-0.01427245876622311
0.4666666666666667,0.08463257343784282,-0.014308271444830118
0.5,0.08463217688698203,-0.014344084123437127
0.5333333333333333,0.0846317419021222,-0.014379896802044136
0.5666666666666667,0.08463138378526049,-0.014415709480651146
0.6,0.08463110088731883,-0.014451522159258155
0.6333333333333333,0.08463085642337624,-0.014487334837865164
0.6666666666666666,0.08463057352543457,-0.014523147516472172
0.7,0.0846301769745738,-0.014558878243869556
0.7333333333333333,0.08462978042371302,-0.014594772873686192
0.7666666666666667,0.08462942230685128,-0.0146305855522932
0.8,0.08462917784290869,-0.01466639823090021
0.8333333333333334,0.08448538404158305,-0.014702128958297592
0.8666666666666667,0.08434166545917748,-0.014737941636904601
0.9,0.0841978332238528,-0.014773836266721237
0.9333333333333333,0.08405403942252716,-0.014809566994118619
0.9666666666666667,0.08391035927412066,-0.014845379672725628
1.0,0.0838761007210166,-0.014881192351332638
1.0333333333333334,0.08384172851499341,-0.014917086981149274
1.0666666666666667,0.08380727944097212,-0.014952817708546656
1.1,0.08377302088786806,-0.014988712338363292
1.1333333333333333,0.08373861024784583,-0.0150245250169703
1.1666666666666667,0.08370423804182264,-0.01506033769557731
1.2,0.0836699026207205,-0.015096068422974692
1.2333333333333334,0.08363553041469729,-0.015131963052791329
1.2666666666666666,0.0836011582086741,-0.015167775731398337
